('IND', 11472, 'Master of Engineering Internship', 0, 0, 0, 0, 0, '', '', 364511)
('IND', 11473, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11474, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11475, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11476, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11477, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11478, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11479, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11480, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11481, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11482, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11483, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11484, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11485, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11486, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11487, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11488, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11489, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11490, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 12204, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11491, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11492, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
('IND', 11493, 'Master of Engineering Project', 0, 0, 0, 0, 0, '', '', 364416)
